Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_24_Left_78,VPWR,li1,6.2100,78.8800,1.799967
PHY_EDGE_ROW_23_Left_77,VPWR,li1,6.2100,73.4400,1.799956
PHY_EDGE_ROW_22_Left_76,VPWR,li1,6.2100,73.4400,1.799956
PHY_EDGE_ROW_21_Left_75,VPWR,li1,6.2100,68.0000,1.799955
PHY_EDGE_ROW_20_Left_74,VPWR,li1,6.2100,68.0000,1.799955
PHY_EDGE_ROW_19_Left_73,VPWR,li1,6.2100,62.5600,1.799945
PHY_EDGE_ROW_18_Left_72,VPWR,li1,6.2100,62.5600,1.799945
PHY_EDGE_ROW_17_Left_71,VPWR,li1,6.2100,57.1200,1.799962
PHY_EDGE_ROW_16_Left_70,VPWR,li1,6.2100,57.1200,1.799962
PHY_EDGE_ROW_15_Left_69,VPWR,li1,6.2100,51.6800,1.799968
PHY_EDGE_ROW_14_Left_68,VPWR,li1,6.2100,51.6800,1.799968
PHY_EDGE_ROW_13_Left_67,VPWR,li1,6.2100,46.2400,1.799960
PHY_EDGE_ROW_12_Left_66,VPWR,li1,6.2100,46.2400,1.799960
PHY_EDGE_ROW_11_Left_65,VPWR,li1,6.2100,40.8000,1.799976
PHY_EDGE_ROW_10_Left_64,VPWR,li1,6.2100,40.8000,1.799976
PHY_EDGE_ROW_9_Left_63,VPWR,li1,6.2100,35.3600,1.799972
PHY_EDGE_ROW_8_Left_62,VPWR,li1,6.2100,35.3600,1.799972
PHY_EDGE_ROW_7_Left_61,VPWR,li1,6.2100,29.9200,1.799975
PHY_EDGE_ROW_6_Left_60,VPWR,li1,6.2100,29.9200,1.799975
PHY_EDGE_ROW_5_Left_59,VPWR,li1,6.2100,24.4800,1.799989
PHY_EDGE_ROW_4_Left_58,VPWR,li1,6.2100,24.4800,1.799989
PHY_EDGE_ROW_3_Left_57,VPWR,li1,6.2100,19.0400,1.799990
PHY_EDGE_ROW_2_Left_56,VPWR,li1,6.2100,19.0400,1.799990
PHY_EDGE_ROW_1_Left_55,VPWR,li1,6.2100,13.6000,1.799967
PHY_EDGE_ROW_0_Left_54,VPWR,li1,6.2100,13.6000,1.799967
PHY_EDGE_ROW_53_Right_53,VPWR,li1,154.3300,155.0400,1.799560
PHY_EDGE_ROW_52_Right_52,VPWR,li1,154.3300,155.0400,1.799560
PHY_EDGE_ROW_51_Right_51,VPWR,li1,154.3300,149.6000,1.799784
PHY_EDGE_ROW_50_Right_50,VPWR,li1,154.3300,149.6000,1.799784
PHY_EDGE_ROW_49_Right_49,VPWR,li1,154.3300,144.1600,1.799697
PHY_EDGE_ROW_48_Right_48,VPWR,li1,154.3300,144.1600,1.799697
PHY_EDGE_ROW_47_Right_47,VPWR,li1,154.3300,138.7200,1.799029
PHY_EDGE_ROW_46_Right_46,VPWR,li1,154.3300,138.7200,1.799029
PHY_EDGE_ROW_45_Right_45,VPWR,li1,154.3300,133.2800,1.799405
PHY_EDGE_ROW_44_Right_44,VPWR,li1,154.3300,133.2800,1.799405
PHY_EDGE_ROW_43_Right_43,VPWR,li1,154.3300,127.8400,1.799310
PHY_EDGE_ROW_42_Right_42,VPWR,li1,154.3300,127.8400,1.799310
PHY_EDGE_ROW_41_Right_41,VPWR,li1,154.3300,122.4000,1.799754
PHY_EDGE_ROW_40_Right_40,VPWR,li1,154.3300,122.4000,1.799754
PHY_EDGE_ROW_39_Right_39,VPWR,li1,154.3300,116.9600,1.799746
PHY_EDGE_ROW_38_Right_38,VPWR,li1,154.3300,116.9600,1.799746
PHY_EDGE_ROW_37_Right_37,VPWR,li1,154.3300,111.5200,1.799753
PHY_EDGE_ROW_36_Right_36,VPWR,li1,154.3300,111.5200,1.799753
PHY_EDGE_ROW_35_Right_35,VPWR,li1,154.3300,106.0800,1.799545
PHY_EDGE_ROW_34_Right_34,VPWR,li1,154.3300,106.0800,1.799545
PHY_EDGE_ROW_33_Right_33,VPWR,li1,154.3300,100.6400,1.799642
PHY_EDGE_ROW_32_Right_32,VPWR,li1,154.3300,100.6400,1.799642
PHY_EDGE_ROW_31_Right_31,VPWR,li1,154.3300,95.2000,1.799745
PHY_EDGE_ROW_30_Right_30,VPWR,li1,154.3300,95.2000,1.799745
PHY_EDGE_ROW_29_Right_29,VPWR,li1,154.3300,89.7600,1.799572
PHY_EDGE_ROW_28_Right_28,VPWR,li1,154.3300,89.7600,1.799572
PHY_EDGE_ROW_27_Right_27,VPWR,li1,154.3300,84.3200,1.799601
PHY_EDGE_ROW_26_Right_26,VPWR,li1,154.3300,84.3200,1.799601
PHY_EDGE_ROW_25_Right_25,VPWR,li1,154.3300,78.8800,1.799768
PHY_EDGE_ROW_24_Right_24,VPWR,li1,154.3300,78.8800,1.799768
PHY_EDGE_ROW_23_Right_23,VPWR,li1,154.3300,73.4400,1.799617
PHY_EDGE_ROW_22_Right_22,VPWR,li1,154.3300,73.4400,1.799617
PHY_EDGE_ROW_21_Right_21,VPWR,li1,154.3300,68.0000,1.799637
PHY_EDGE_ROW_20_Right_20,VPWR,li1,154.3300,68.0000,1.799637
PHY_EDGE_ROW_19_Right_19,VPWR,li1,154.3300,62.5600,1.799568
PHY_EDGE_ROW_18_Right_18,VPWR,li1,154.3300,62.5600,1.799568
PHY_EDGE_ROW_17_Right_17,VPWR,li1,154.3300,57.1200,1.799732
PHY_EDGE_ROW_16_Right_16,VPWR,li1,154.3300,57.1200,1.799732
PHY_EDGE_ROW_15_Right_15,VPWR,li1,154.3300,51.6800,1.799710
PHY_EDGE_ROW_14_Right_14,VPWR,li1,154.3300,51.6800,1.799710
PHY_EDGE_ROW_13_Right_13,VPWR,li1,154.3300,46.2400,1.799652
PHY_EDGE_ROW_12_Right_12,VPWR,li1,154.3300,46.2400,1.799652
PHY_EDGE_ROW_11_Right_11,VPWR,li1,154.3300,40.8000,1.799788
PHY_EDGE_ROW_10_Right_10,VPWR,li1,154.3300,40.8000,1.799788
PHY_EDGE_ROW_9_Right_9,VPWR,li1,154.3300,35.3600,1.799748
PHY_EDGE_ROW_8_Right_8,VPWR,li1,154.3300,35.3600,1.799748
PHY_EDGE_ROW_7_Right_7,VPWR,li1,154.3300,29.9200,1.799780
PHY_EDGE_ROW_6_Right_6,VPWR,li1,154.3300,29.9200,1.799780
PHY_EDGE_ROW_5_Right_5,VPWR,li1,154.3300,24.4800,1.799899
PHY_EDGE_ROW_4_Right_4,VPWR,li1,154.3300,24.4800,1.799899
PHY_EDGE_ROW_3_Right_3,VPWR,li1,154.3300,19.0400,1.799919
PHY_EDGE_ROW_2_Right_2,VPWR,li1,154.3300,19.0400,1.799919
PHY_EDGE_ROW_1_Right_1,VPWR,li1,154.3300,13.6000,1.799792
PHY_EDGE_ROW_0_Right_0,VPWR,li1,154.3300,13.6000,1.799792
_2068_,VPWR,li1,148.3500,138.7200,1.799030
_2067_,VPWR,li1,118.4500,116.9600,1.799768
_2066_,VPWR,li1,119.3700,116.9600,1.799768
_2065_,VPWR,li1,116.1500,116.9600,1.799771
_2064_,VPWR,li1,149.9600,116.9600,1.799746
_2063_,VPWR,li1,150.4200,111.5200,1.799753
_2062_,VPWR,li1,149.2700,116.9600,1.799746
_2061_,VPWR,li1,142.6000,89.7600,1.799579
_2060_,VPWR,li1,151.5700,78.8800,1.799768
_2059_,VPWR,li1,151.3400,62.5600,1.799568
_2058_,VPWR,li1,149.7300,51.6800,1.799711
_2057_,VPWR,li1,151.3400,35.3600,1.799748
_2056_,VPWR,li1,148.8100,35.3600,1.799749
_2055_,VPWR,li1,139.1500,138.7200,1.799034
_2054_,VPWR,li1,142.3700,133.2800,1.799408
_2053_,VPWR,li1,139.1500,127.8400,1.799330
_2052_,VPWR,li1,145.5900,127.8400,1.799314
_2051_,VPWR,li1,146.9700,106.0800,1.799545
_2050_,VPWR,li1,143.7500,100.6400,1.799644
_2049_,VPWR,li1,145.5900,89.7600,1.799573
_2048_,VPWR,li1,146.5100,84.3200,1.799603
_2047_,VPWR,li1,145.5900,73.4400,1.799618
_2046_,VPWR,li1,145.1300,68.0000,1.799639
_2045_,VPWR,li1,144.6700,62.5600,1.799570
_2044_,VPWR,li1,144.2100,51.6800,1.799713
_2043_,VPWR,li1,143.7500,46.2400,1.799656
_2042_,VPWR,li1,142.8300,40.8000,1.799790
_2041_,VPWR,li1,145.8200,40.8000,1.799789
_2040_,VPWR,li1,151.1100,40.8000,1.799788
_2039_,VPWR,li1,144.6700,35.3600,1.799752
_2038_,VPWR,li1,141.4500,35.3600,1.799754
_2037_,VPWR,li1,144.2100,29.9200,1.799784
_2036_,VPWR,li1,147.2000,46.2400,1.799654
_2035_,VPWR,li1,151.5700,46.2400,1.799652
_2034_,VPWR,li1,149.7300,57.1200,1.799733
_2033_,VPWR,li1,149.7300,62.5600,1.799568
_2032_,VPWR,li1,149.0400,68.0000,1.799638
_2031_,VPWR,li1,142.3700,68.0000,1.799642
_2030_,VPWR,li1,149.7300,73.4400,1.799617
_2029_,VPWR,li1,143.9800,84.3200,1.799606
_2028_,VPWR,li1,148.8100,84.3200,1.799601
_2027_,VPWR,li1,149.7300,95.2000,1.799745
_2026_,VPWR,li1,150.1900,100.6400,1.799642
_2025_,VPWR,li1,150.6500,106.0800,1.799545
_2024_,VPWR,li1,152.9500,122.4000,1.799754
_2023_,VPWR,li1,149.5000,122.4000,1.799755
_2022_,VPWR,li1,146.5100,122.4000,1.799757
_2021_,VPWR,li1,141.4500,127.8400,1.799323
_2020_,VPWR,li1,144.6700,133.2800,1.799407
_2019_,VPWR,li1,137.7700,133.2800,1.799418
_2018_,VPWR,li1,152.9500,116.9600,1.799746
_2017_,VPWR,li1,125.1200,106.0800,1.799591
_2016_,VPWR,li1,120.5200,95.2000,1.799765
_2015_,VPWR,li1,123.5100,95.2000,1.799762
_2014_,VPWR,li1,118.4500,89.7600,1.799624
_2013_,VPWR,li1,119.6000,89.7600,1.799624
_2012_,VPWR,li1,122.5900,89.7600,1.799619
_2011_,VPWR,li1,122.5900,89.7600,1.799619
_2010_,VPWR,li1,102.1200,100.6400,1.799734
_2009_,VPWR,li1,94.0700,100.6400,1.799749
_2008_,VPWR,li1,104.6500,100.6400,1.799726
_2007_,VPWR,li1,105.1100,127.8400,1.799471
_2006_,VPWR,li1,106.4900,106.0800,1.799642
_2005_,VPWR,li1,126.7300,127.8400,1.799379
_2004_,VPWR,li1,120.0600,106.0800,1.799605
_2003_,VPWR,li1,118.4500,111.5200,1.799778
_2002_,VPWR,li1,122.5900,116.9600,1.799766
_2001_,VPWR,li1,116.6100,106.0800,1.799614
_2000_,VPWR,li1,118.2200,106.0800,1.799614
_1999_,VPWR,li1,119.8300,100.6400,1.799691
_1998_,VPWR,li1,122.5900,100.6400,1.799685
_1997_,VPWR,li1,127.1900,116.9600,1.799762
_1996_,VPWR,li1,130.8700,111.5200,1.799765
_1995_,VPWR,li1,127.4200,106.0800,1.799586
_1994_,VPWR,li1,106.2600,111.5200,1.799794
_1993_,VPWR,li1,106.0300,116.9600,1.799781
_1992_,VPWR,li1,111.5500,116.9600,1.799775
_1991_,VPWR,li1,115.2300,111.5200,1.799781
_1990_,VPWR,li1,110.4000,100.6400,1.799713
_1989_,VPWR,li1,81.4200,95.2000,1.799817
_1988_,VPWR,li1,123.5100,84.3200,1.799643
_1987_,VPWR,li1,121.6700,78.8800,1.799780
_1986_,VPWR,li1,120.0600,84.3200,1.799647
_1985_,VPWR,li1,118.6800,78.8800,1.799781
_1984_,VPWR,li1,125.3500,78.8800,1.799778
_1983_,VPWR,li1,123.0500,78.8800,1.799779
_1982_,VPWR,li1,124.8900,78.8800,1.799778
_1981_,VPWR,li1,130.1800,106.0800,1.799580
_1980_,VPWR,li1,125.3500,111.5200,1.799771
_1979_,VPWR,li1,127.6500,116.9600,1.799762
_1978_,VPWR,li1,128.1100,111.5200,1.799768
_1977_,VPWR,li1,126.0400,116.9600,1.799762
_1976_,VPWR,li1,126.5000,89.7600,1.799608
_1975_,VPWR,li1,123.9700,89.7600,1.799613
_1974_,VPWR,li1,132.9400,116.9600,1.799757
_1973_,VPWR,li1,143.2900,122.4000,1.799758
_1972_,VPWR,li1,143.0600,116.9600,1.799748
_1971_,VPWR,li1,97.0600,116.9600,1.799794
_1970_,VPWR,li1,99.5900,116.9600,1.799790
_1969_,VPWR,li1,103.9600,127.8400,1.799482
_1968_,VPWR,li1,100.5100,127.8400,1.799493
_1967_,VPWR,li1,123.5100,127.8400,1.799390
_1966_,VPWR,li1,129.0300,127.8400,1.799370
_1965_,VPWR,li1,139.1500,89.7600,1.799586
_1964_,VPWR,li1,132.0200,89.7600,1.799599
_1963_,VPWR,li1,135.2400,89.7600,1.799591
_1962_,VPWR,li1,138.0000,89.7600,1.799586
_1961_,VPWR,li1,140.0700,89.7600,1.799582
_1960_,VPWR,li1,131.1000,89.7600,1.799599
_1959_,VPWR,li1,142.6000,111.5200,1.799758
_1958_,VPWR,li1,138.6900,95.2000,1.799750
_1957_,VPWR,li1,136.3900,116.9600,1.799753
_1956_,VPWR,li1,135.9300,122.4000,1.799765
_1955_,VPWR,li1,138.6900,116.9600,1.799752
_1954_,VPWR,li1,134.0900,122.4000,1.799767
_1953_,VPWR,li1,134.7800,116.9600,1.799755
_1952_,VPWR,li1,136.3900,95.2000,1.799751
_1951_,VPWR,li1,140.9900,95.2000,1.799748
_1950_,VPWR,li1,136.6200,111.5200,1.799761
_1949_,VPWR,li1,143.2900,111.5200,1.799756
_1948_,VPWR,li1,110.4000,111.5200,1.799788
_1947_,VPWR,li1,77.2800,111.5200,1.799836
_1946_,VPWR,li1,111.3200,122.4000,1.799790
_1945_,VPWR,li1,111.0900,122.4000,1.799790
_1944_,VPWR,li1,115.6900,122.4000,1.799785
_1943_,VPWR,li1,130.4100,122.4000,1.799770
_1942_,VPWR,li1,142.8300,100.6400,1.799648
_1941_,VPWR,li1,129.2600,95.2000,1.799757
_1940_,VPWR,li1,129.9500,100.6400,1.799670
_1939_,VPWR,li1,129.2600,100.6400,1.799670
_1938_,VPWR,li1,130.8700,100.6400,1.799670
_1937_,VPWR,li1,126.0400,100.6400,1.799677
_1936_,VPWR,li1,133.1700,100.6400,1.799663
_1935_,VPWR,li1,142.3700,106.0800,1.799556
_1934_,VPWR,li1,139.8400,100.6400,1.799651
_1933_,VPWR,li1,139.1500,106.0800,1.799560
_1932_,VPWR,li1,138.6900,111.5200,1.799759
_1931_,VPWR,li1,133.1700,106.0800,1.799574
_1930_,VPWR,li1,136.8500,106.0800,1.799568
_1929_,VPWR,li1,136.1600,106.0800,1.799568
_1928_,VPWR,li1,136.8500,100.6400,1.799656
_1927_,VPWR,li1,138.2300,100.6400,1.799656
_1926_,VPWR,li1,140.3000,73.4400,1.799624
_1925_,VPWR,li1,144.6700,127.8400,1.799317
_1924_,VPWR,li1,139.1500,122.4000,1.799762
_1923_,VPWR,li1,137.5400,84.3200,1.799617
_1922_,VPWR,li1,103.2700,122.4000,1.799800
_1921_,VPWR,li1,78.8900,122.4000,1.799835
_1920_,VPWR,li1,103.0400,122.4000,1.799800
_1919_,VPWR,li1,106.4900,133.2800,1.799517
_1918_,VPWR,li1,123.9700,133.2800,1.799460
_1917_,VPWR,li1,129.0300,138.7200,1.799089
_1916_,VPWR,li1,131.7900,84.3200,1.799626
_1915_,VPWR,li1,130.6400,78.8800,1.799775
_1914_,VPWR,li1,128.3400,84.3200,1.799632
_1913_,VPWR,li1,130.6400,78.8800,1.799775
_1912_,VPWR,li1,133.1700,78.8800,1.799773
_1911_,VPWR,li1,133.6300,78.8800,1.799773
_1910_,VPWR,li1,142.8300,84.3200,1.799610
_1909_,VPWR,li1,138.9200,78.8800,1.799771
_1908_,VPWR,li1,145.5900,73.4400,1.799618
_1907_,VPWR,li1,139.3800,73.4400,1.799627
_1906_,VPWR,li1,133.8600,73.4400,1.799633
_1905_,VPWR,li1,136.3900,73.4400,1.799630
_1904_,VPWR,li1,136.3900,68.0000,1.799648
_1903_,VPWR,li1,138.6900,68.0000,1.799646
_1902_,VPWR,li1,138.4600,62.5600,1.799580
_1901_,VPWR,li1,117.9900,68.0000,1.799674
_1900_,VPWR,li1,114.0800,73.4400,1.799659
_1899_,VPWR,li1,77.7400,84.3200,1.799751
_1898_,VPWR,li1,79.8100,89.7600,1.799724
_1897_,VPWR,li1,80.2700,78.8800,1.799831
_1896_,VPWR,li1,76.3600,89.7600,1.799734
_1895_,VPWR,li1,105.1100,111.5200,1.799794
_1894_,VPWR,li1,119.8300,122.4000,1.799780
_1893_,VPWR,li1,123.9700,122.4000,1.799776
_1892_,VPWR,li1,123.2800,73.4400,1.799646
_1891_,VPWR,li1,123.5100,68.0000,1.799666
_1890_,VPWR,li1,126.7300,73.4400,1.799643
_1889_,VPWR,li1,128.8000,73.4400,1.799639
_1888_,VPWR,li1,125.3500,73.4400,1.799643
_1887_,VPWR,li1,127.4200,68.0000,1.799661
_1886_,VPWR,li1,130.4100,68.0000,1.799657
_1885_,VPWR,li1,132.2500,68.0000,1.799654
_1884_,VPWR,li1,129.4900,62.5600,1.799591
_1883_,VPWR,li1,130.6400,62.5600,1.799588
_1882_,VPWR,li1,143.7500,62.5600,1.799573
_1881_,VPWR,li1,137.0800,62.5600,1.799580
_1880_,VPWR,li1,132.4800,62.5600,1.799586
_1879_,VPWR,li1,134.5500,62.5600,1.799583
_1878_,VPWR,li1,126.5000,57.1200,1.799746
_1877_,VPWR,li1,128.5700,57.1200,1.799745
_1876_,VPWR,li1,134.3200,57.1200,1.799742
_1875_,VPWR,li1,146.9700,122.4000,1.799757
_1874_,VPWR,li1,117.9900,73.4400,1.799653
_1873_,VPWR,li1,125.1200,62.5600,1.799596
_1872_,VPWR,li1,97.5200,78.8800,1.799804
_1871_,VPWR,li1,97.7500,111.5200,1.799804
_1870_,VPWR,li1,96.6000,127.8400,1.799510
_1869_,VPWR,li1,101.8900,133.2800,1.799534
_1868_,VPWR,li1,120.2900,133.2800,1.799470
_1867_,VPWR,li1,128.1100,133.2800,1.799445
_1866_,VPWR,li1,100.0500,78.8800,1.799800
_1865_,VPWR,li1,123.0500,57.1200,1.799748
_1864_,VPWR,li1,120.7500,51.6800,1.799744
_1863_,VPWR,li1,123.5100,51.6800,1.799740
_1862_,VPWR,li1,124.6600,51.6800,1.799737
_1861_,VPWR,li1,118.2200,57.1200,1.799753
_1860_,VPWR,li1,117.3000,51.6800,1.799748
_1859_,VPWR,li1,127.1900,51.6800,1.799734
_1858_,VPWR,li1,124.8900,51.6800,1.799737
_1857_,VPWR,li1,129.9500,57.1200,1.799745
_1856_,VPWR,li1,131.1000,51.6800,1.799729
_1855_,VPWR,li1,139.6100,57.1200,1.799738
_1854_,VPWR,li1,136.1600,51.6800,1.799722
_1853_,VPWR,li1,133.8600,51.6800,1.799725
_1852_,VPWR,li1,137.7700,51.6800,1.799722
_1851_,VPWR,li1,136.3900,46.2400,1.799664
_1850_,VPWR,li1,138.6900,46.2400,1.799661
_1849_,VPWR,li1,136.1600,40.8000,1.799795
_1848_,VPWR,li1,152.4900,116.9600,1.799746
_1847_,VPWR,li1,115.9200,51.6800,1.799752
_1846_,VPWR,li1,69.2300,68.0000,1.799788
_1845_,VPWR,li1,71.9900,122.4000,1.799847
_1844_,VPWR,li1,69.9200,122.4000,1.799851
_1843_,VPWR,li1,79.8100,127.8400,1.799593
_1842_,VPWR,li1,113.3900,127.8400,1.799434
_1841_,VPWR,li1,123.9700,127.8400,1.799390
_1840_,VPWR,li1,68.5400,116.9600,1.799841
_1839_,VPWR,li1,113.1600,46.2400,1.799696
_1838_,VPWR,li1,119.8300,46.2400,1.799685
_1837_,VPWR,li1,118.4500,40.8000,1.799809
_1836_,VPWR,li1,113.1600,46.2400,1.799696
_1835_,VPWR,li1,116.1500,46.2400,1.799692
_1834_,VPWR,li1,122.5900,40.8000,1.799805
_1833_,VPWR,li1,124.6600,46.2400,1.799678
_1832_,VPWR,li1,129.7200,46.2400,1.799673
_1831_,VPWR,li1,125.3500,46.2400,1.799678
_1830_,VPWR,li1,138.6900,40.8000,1.799794
_1829_,VPWR,li1,140.5300,40.8000,1.799792
_1828_,VPWR,li1,133.1700,40.8000,1.799797
_1827_,VPWR,li1,134.7800,40.8000,1.799797
_1826_,VPWR,li1,136.3900,35.3600,1.799759
_1825_,VPWR,li1,138.6900,35.3600,1.799757
_1824_,VPWR,li1,129.2600,35.3600,1.799768
_1823_,VPWR,li1,149.7300,106.0800,1.799545
_1822_,VPWR,li1,116.8400,100.6400,1.799695
_1821_,VPWR,li1,120.7500,62.5600,1.799604
_1820_,VPWR,li1,110.6300,62.5600,1.799618
_1819_,VPWR,li1,117.0700,62.5600,1.799608
_1818_,VPWR,li1,114.7700,62.5600,1.799611
_1817_,VPWR,li1,116.6100,68.0000,1.799679
_1816_,VPWR,li1,112.7000,57.1200,1.799757
_1815_,VPWR,li1,117.0700,62.5600,1.799608
_1814_,VPWR,li1,112.4700,57.1200,1.799757
_1813_,VPWR,li1,117.0700,57.1200,1.799753
_1812_,VPWR,li1,103.9600,106.0800,1.799650
_1811_,VPWR,li1,102.3500,106.0800,1.799658
_1810_,VPWR,li1,107.4100,111.5200,1.799791
_1809_,VPWR,li1,107.8700,133.2800,1.799517
_1808_,VPWR,li1,113.8500,138.7200,1.799190
_1807_,VPWR,li1,123.9700,138.7200,1.799122
_1806_,VPWR,li1,79.1200,106.0800,1.799727
_1805_,VPWR,li1,123.2800,40.8000,1.799805
_1804_,VPWR,li1,123.7400,35.3600,1.799773
_1803_,VPWR,li1,130.8700,35.3600,1.799765
_1802_,VPWR,li1,126.5000,35.3600,1.799770
_1801_,VPWR,li1,126.9600,29.9200,1.799798
_1800_,VPWR,li1,129.0300,29.9200,1.799796
_1799_,VPWR,li1,126.2700,29.9200,1.799798
_1798_,VPWR,li1,128.5700,29.9200,1.799796
_1797_,VPWR,li1,125.5800,19.0400,1.799921
_1796_,VPWR,li1,141.9100,95.2000,1.799748
_1795_,VPWR,li1,111.7800,95.2000,1.799774
_1794_,VPWR,li1,140.7600,29.9200,1.799786
_1793_,VPWR,li1,136.8500,29.9200,1.799789
_1792_,VPWR,li1,140.0700,29.9200,1.799786
_1791_,VPWR,li1,136.6200,29.9200,1.799789
_1790_,VPWR,li1,135.4700,24.4800,1.799902
_1789_,VPWR,li1,134.0900,29.9200,1.799792
_1788_,VPWR,li1,76.8200,100.6400,1.799794
_1787_,VPWR,li1,74.7500,95.2000,1.799829
_1786_,VPWR,li1,63.7100,100.6400,1.799830
_1785_,VPWR,li1,106.0300,116.9600,1.799781
_1784_,VPWR,li1,111.0900,127.8400,1.799444
_1783_,VPWR,li1,119.3700,127.8400,1.799413
_1782_,VPWR,li1,129.0300,24.4800,1.799904
_1781_,VPWR,li1,126.0400,24.4800,1.799905
_1780_,VPWR,li1,123.9700,19.0400,1.799921
_1779_,VPWR,li1,130.1800,19.0400,1.799920
_1778_,VPWR,li1,132.9400,19.0400,1.799920
_1777_,VPWR,li1,134.0900,19.0400,1.799919
_1776_,VPWR,li1,136.3900,19.0400,1.799919
_1775_,VPWR,li1,138.6900,19.0400,1.799919
_1774_,VPWR,li1,118.2200,19.0400,1.799922
_1773_,VPWR,li1,151.5700,100.6400,1.799642
_1772_,VPWR,li1,115.9200,78.8800,1.799784
_1771_,VPWR,li1,115.4600,29.9200,1.799809
_1770_,VPWR,li1,118.9100,29.9200,1.799806
_1769_,VPWR,li1,118.2200,29.9200,1.799806
_1768_,VPWR,li1,120.2900,24.4800,1.799908
_1767_,VPWR,li1,117.9900,24.4800,1.799909
_1766_,VPWR,li1,120.7500,29.9200,1.799803
_1765_,VPWR,li1,69.9200,78.8800,1.799853
_1764_,VPWR,li1,60.9500,116.9600,1.799856
_1763_,VPWR,li1,60.7200,116.9600,1.799856
_1762_,VPWR,li1,96.8300,122.4000,1.799808
_1761_,VPWR,li1,98.6700,133.2800,1.799549
_1760_,VPWR,li1,108.3300,138.7200,1.799229
_1759_,VPWR,li1,117.9900,138.7200,1.799163
_1758_,VPWR,li1,115.9200,35.3600,1.799782
_1757_,VPWR,li1,118.6800,35.3600,1.799779
_1756_,VPWR,li1,116.1500,19.0400,1.799922
_1755_,VPWR,li1,120.2900,19.0400,1.799921
_1754_,VPWR,li1,120.2900,13.6000,1.799801
_1753_,VPWR,li1,115.0000,13.6000,1.799804
_1752_,VPWR,li1,117.5300,13.6000,1.799802
_1751_,VPWR,li1,122.1300,13.6000,1.799800
_1750_,VPWR,li1,109.9400,19.0400,1.799924
_1749_,VPWR,li1,108.5600,73.4400,1.799669
_1748_,VPWR,li1,72.2200,111.5200,1.799845
_1747_,VPWR,li1,80.2700,100.6400,1.799788
_1746_,VPWR,li1,75.2100,111.5200,1.799839
_1745_,VPWR,li1,67.1600,111.5200,1.799854
_1744_,VPWR,li1,76.1300,127.8400,1.799618
_1743_,VPWR,li1,83.4900,127.8400,1.799579
_1742_,VPWR,li1,115.2300,127.8400,1.799426
_1741_,VPWR,li1,109.7100,40.8000,1.799818
_1740_,VPWR,li1,111.0900,35.3600,1.799788
_1739_,VPWR,li1,105.1100,35.3600,1.799796
_1738_,VPWR,li1,107.1800,35.3600,1.799793
_1737_,VPWR,li1,110.6300,35.3600,1.799788
_1736_,VPWR,li1,106.9500,35.3600,1.799793
_1735_,VPWR,li1,106.9500,29.9200,1.799820
_1734_,VPWR,li1,109.7100,29.9200,1.799817
_1733_,VPWR,li1,110.1700,24.4800,1.799913
_1732_,VPWR,li1,109.0200,24.4800,1.799913
_1731_,VPWR,li1,110.6300,13.6000,1.799807
_1730_,VPWR,li1,112.7000,19.0400,1.799923
_1729_,VPWR,li1,110.4000,19.0400,1.799924
_1728_,VPWR,li1,112.9300,13.6000,1.799805
_1727_,VPWR,li1,108.1000,29.9200,1.799820
_1726_,VPWR,li1,110.1700,29.9200,1.799817
_1725_,VPWR,li1,102.5800,19.0400,1.799927
_1724_,VPWR,li1,146.0500,89.7600,1.799573
_1723_,VPWR,li1,100.0500,46.2400,1.799722
_1722_,VPWR,li1,100.0500,40.8000,1.799826
_1721_,VPWR,li1,100.5100,40.8000,1.799826
_1720_,VPWR,li1,101.2000,35.3600,1.799802
_1719_,VPWR,li1,103.2700,46.2400,1.799718
_1718_,VPWR,li1,100.5100,35.3600,1.799802
_1717_,VPWR,li1,103.2700,40.8000,1.799823
_1716_,VPWR,li1,102.8100,40.8000,1.799823
_1715_,VPWR,li1,92.0000,122.4000,1.799815
_1714_,VPWR,li1,89.2400,122.4000,1.799819
_1713_,VPWR,li1,93.6100,122.4000,1.799815
_1712_,VPWR,li1,102.8100,133.2800,1.799534
_1711_,VPWR,li1,104.1900,138.7200,1.799256
_1710_,VPWR,li1,111.0900,138.7200,1.799209
_1709_,VPWR,li1,87.6300,116.9600,1.799808
_1708_,VPWR,li1,99.8200,29.9200,1.799830
_1707_,VPWR,li1,100.2800,24.4800,1.799918
_1706_,VPWR,li1,103.7300,24.4800,1.799916
_1705_,VPWR,li1,100.2800,19.0400,1.799928
_1704_,VPWR,li1,103.9600,13.6000,1.799813
_1703_,VPWR,li1,106.0300,13.6000,1.799811
_1702_,VPWR,li1,100.5100,13.6000,1.799817
_1701_,VPWR,li1,107.4100,13.6000,1.799811
_1700_,VPWR,li1,103.2700,51.6800,1.799772
_1699_,VPWR,li1,105.8000,73.4400,1.799673
_1698_,VPWR,li1,104.4200,78.8800,1.799796
_1697_,VPWR,li1,103.5000,68.0000,1.799703
_1696_,VPWR,li1,103.2700,73.4400,1.799679
_1695_,VPWR,li1,106.9500,68.0000,1.799693
_1694_,VPWR,li1,110.8600,68.0000,1.799686
_1693_,VPWR,li1,109.2500,68.0000,1.799690
_1692_,VPWR,li1,105.1100,68.0000,1.799697
